TIteration;TBlock;TMessGen;TMessSend;TDisplay;TOA;Essai;TxPower;SF;Bandwith;CodingRate;Taille
38754648;38754729;38757948;38909050;38993067;146;0;14;7;250;4_6;152
39059760;39059842;39063063;39216057;39299999;149;0;14;7;250;4_6;153
39366643;39366723;39369948;39523055;39607126;149;0;14;7;250;4_6;154
39673802;39673893;39677095;39830058;39914012;149;0;14;7;250;4_6;155
39984325;39984403;39987684;40143057;40227085;152;0;14;7;250;4_6;156
40293830;40293919;40297136;40454058;40538012;152;0;14;7;250;4_6;157
40604642;40604722;40607940;40765055;40849073;152;0;14;7;250;4_6;158
40915772;40915856;40919080;41076052;41160014;152;0;14;7;250;4_6;159
41226666;41226750;41229970;41389055;41473065;155;0;14;7;250;4_6;160
41539749;41539832;41543054;41702057;41786018;155;0;14;7;250;4_6;161
41852682;41852762;41855987;42015060;42099126;155;0;14;7;250;4_6;162
42169532;42169610;42172902;42333059;42417021;158;0;14;7;250;4_6;163
42483628;42483708;42486925;42650056;42734079;158;0;14;7;250;4_6;164
42800778;42800863;42804101;42967058;43051025;158;0;14;7;250;4_6;165
43117710;43117790;43121011;43284050;43368057;158;0;14;7;250;4_6;166
43434825;43434913;43438133;43603057;43687027;161;0;14;7;250;4_6;167
43753654;43753735;43756960;43922055;44006081;161;0;14;7;250;4_6;168
44072823;44072911;44076135;44241057;44325012;161;0;14;7;250;4_6;169
44391630;44391715;44394933;44564055;44648079;164;0;14;7;250;4_6;170
44718507;44718585;44721877;44888060;44971999;164;0;14;7;250;4_6;171
45038645;45038725;45041955;45211055;45295081;164;0;14;7;250;4_6;172
45361793;45361885;45365107;45534056;45618018;164;0;14;7;250;4_6;173
45684651;45684731;45687954;45859055;45943063;168;0;14;7;250;4_6;174
46009744;46009828;46013059;46184057;46268005;168;0;14;7;250;4_6;175
46334636;46334717;46337948;46509055;46593079;168;0;14;7;250;4_6;176
46659752;46659837;46663062;46838057;46922014;171;0;14;7;250;4_6;177
46992357;46992436;46995725;47169062;47253090;171;0;14;7;250;4_6;178
47319772;47319856;47323090;47498058;47582014;171;0;14;7;250;4_6;179
47648640;47648720;47651948;47827050;47911071;171;0;14;7;250;4_6;180
47977768;47977857;47981099;48158057;48242025;174;0;14;7;250;4_6;181
48308643;48308723;48311954;48489055;48573115;174;0;14;7;250;4_6;182
48639815;48639905;48643138;48820058;48904020;174;0;14;7;250;4_6;183
48970652;48970733;48973968;49155055;49239081;177;0;14;7;250;4_6;184
49305760;49305842;49309082;49490058;49573996;177;0;14;7;250;4_6;185
49644216;49644295;49647575;49829058;49913126;177;0;14;7;250;4_6;186
49979816;49979905;49983151;50164052;50247994;177;0;14;7;250;4_6;187
50314640;50314720;50317957;50503054;50587107;180;0;14;7;250;4_6;188
50653807;50653896;50657139;50842060;50926026;180;0;14;7;250;4_6;189
50992641;50992721;50995958;51181054;51265072;180;0;14;7;250;4_6;190
51331738;51331821;51335068;51522056;51606020;183;0;14;7;250;4_6;191
51672652;51672737;51675975;51863054;51947059;183;0;14;7;250;4_6;192
52017354;52017433;52020722;52206058;52290020;183;0;14;7;250;4_6;193
52356663;52356743;52359975;52547053;52631088;183;0;14;7;250;4_6;194
52697778;52697872;52701106;52892056;52976015;186;0;14;7;250;4_6;195
53042632;53042712;53045947;53237054;53321074;186;0;14;7;250;4_6;196
53387801;53387892;53391133;53582056;53666026;186;0;14;7;250;4_6;197
53732625;53732705;53735947;53929054;54013099;189;0;14;7;250;4_6;198
54079885;54079965;54083215;54276056;54359995;189;0;14;7;250;4_6;199
54426684;54426765;54430011;54623054;54707082;189;0;14;7;250;4_6;200
54777468;54777546;54780851;54973053;55056987;189;0;14;7;250;4_6;201
55123669;55123754;55126999;55324054;55408103;192;0;14;7;250;4_6;202
55474786;55474880;55478114;55675056;55758993;192;0;14;7;250;4_6;203
55825637;55825717;55828969;56026054;56110101;192;0;14;7;250;4_6;204
56176806;56176896;56180136;56379060;56463011;195;0;14;7;250;4_6;205
56529650;56529730;56532975;56732054;56816069;195;0;14;7;250;4_6;206
56882757;56882839;56886085;57085056;57169017;195;0;14;7;250;4_6;207
57239370;57239453;57242754;57441051;57525058;195;0;14;7;250;4_6;208
57591783;57591877;57595127;57798056;57882022;198;0;14;7;250;4_6;209
57948642;57948722;57951978;58155058;58239076;198;0;14;7;250;4_6;210
58305779;58305872;58309117;58512056;58596013;198;0;14;7;250;4_6;211
58662632;58662713;58665967;58871054;58955055;201;0;14;7;250;4_6;212
59021765;59021854;59025119;59230056;59314026;201;0;14;7;250;4_6;213
59380644;59380724;59384001;59589054;59673066;201;0;14;7;250;4_6;214
59739812;59739902;59743154;59948051;60032043;201;0;14;7;250;4_6;215
60102394;60102473;60105779;60312056;60396072;204;0;14;7;250;4_6;216
60462742;60462825;60466081;60675056;60758998;204;0;14;7;250;4_6;217
60825631;60825711;60828970;61038054;61122148;204;0;14;7;250;4_6;218
61188847;61188937;61192175;61403056;61487032;207;0;14;7;250;4_6;219
61553664;61553744;61557007;61768054;61852055;207;0;14;7;250;4_6;220
61918827;61918916;61922167;62133056;62217011;207;0;14;7;250;4_6;221
62283647;62283727;62286984;62498048;62582069;207;0;14;7;250;4_6;222
